,Unnamed: 0,Names,RA,DEC,Classification,Tile,X,Y,band_nb,bands_list
1423,3929,previous,136.72312,24.87466,--,248.230,tbd,tbd,1,u
1424,3932,previous,136.89333,42.9246,--,200.266,tbd,tbd,3,urg
1425,3941,previous,137.14525,39.99572,--,210.260,tbd,tbd,3,urg
1426,3978,previous,138.859,58.86537,--,143.298,tbd,tbd,1,g
1427,3989,previous,139.36629,25.00763,--,253.230,tbd,tbd,1,u
1428,4000,previous,139.83425,40.79725,--,211.262,tbd,tbd,3,urg
1429,4005,previous,139.9548,34.3845,--,231.249,tbd,tbd,3,urg
1430,4013,previous,140.38779,36.6215,--,226.253,tbd,tbd,3,urg
1431,4021,previous,140.75191999999998,37.12826,--,225.254,tbd,tbd,3,urg
1432,4022,previous,140.77392,36.09779,--,228.252,tbd,tbd,3,urg
1433,4054,previous,150.45708,27.6131,--,267.235,tbd,tbd,1,u
1434,4058,previous,151.97225,34.23873,--,252.248,tbd,tbd,2,ur
1435,4059,previous,153.34896,28.20003,--,271.236,tbd,tbd,1,u
1436,4066,previous,156.29262,41.93598,--,232.264,tbd,tbd,2,ur
1437,4068,previous,156.37496000000002,42.8239,--,229.266,tbd,tbd,3,urg
1438,4091,previous,158.46475,29.26267,--,276.239,tbd,tbd,1,u
1439,4093,previous,158.56637,56.35736,--,175.293,tbd,tbd,1,g
1440,4107,previous,159.48692,60.63808,--,157.301,tbd,tbd,1,g
1441,4116,previous,160.0435,57.6858,--,172.295,tbd,tbd,4,Gizg
1442,4122,previous,160.88183,36.55508,--,259.253,tbd,tbd,2,ur
1443,4132,previous,161.83392,20.81129,--,302.222,tbd,tbd,1,u
1444,4137,previous,162.36262,36.028459999999995,--,263.252,tbd,tbd,2,ur
1445,4146,previous,163.44125,55.533280000000005,--,185.291,tbd,tbd,2,ug
1446,4149,previous,163.78158,31.690690000000004,--,279.243,tbd,tbd,2,ur
1447,4197,previous,167.46217,33.9982,--,278.248,tbd,tbd,2,ur
1448,4209,previous,167.97058,38.20619,--,265.256,tbd,tbd,2,ur
1449,4211,previous,168.127,21.32866,--,313.223,tbd,tbd,1,u
1450,4240,previous,170.12628999999998,29.79868,--,295.240,tbd,tbd,2,ur
1451,4242,previous,170.49954,52.89093,--,205.286,tbd,tbd,3,urg
1452,4247,previous,170.86404,30.89796,--,293.242,tbd,tbd,2,ur
1453,4252,previous,171.12121000000002,58.5236,--,179.297,tbd,tbd,1,g
1454,4257,previous,171.49412,33.94642,--,284.248,tbd,tbd,2,ur
1455,4260,previous,171.88703999999998,23.719520000000003,--,315.227,tbd,tbd,1,u
1456,4268,previous,172.31887,40.43042,--,262.261,tbd,tbd,2,ur
1457,4272,previous,172.79575,35.83909,--,280.252,tbd,tbd,2,ur
1458,4279,previous,173.10513,1.4478,--,346.183,tbd,tbd,1,u
1459,4281,previous,173.36671,1.94964,--,347.184,tbd,tbd,1,u
1460,4284,previous,173.73372,2.65813,--,347.185,tbd,tbd,1,u
1461,4285,previous,173.77138,0.75308,--,347.182,tbd,tbd,1,u
1462,4286,previous,173.92831,1.35893,--,348.183,tbd,tbd,1,u
1463,4287,previous,173.9541,2.6751400000000003,--,348.185,tbd,tbd,1,u
1464,4288,previous,174.09142,2.25584,--,348.184,tbd,tbd,1,u
1465,4289,previous,174.12351999999998,2.54826,--,348.185,tbd,tbd,1,u
1466,4291,previous,174.21778999999998,0.09174,--,348.180,tbd,tbd,1,u
1467,4293,previous,174.28986,1.59304,--,348.183,tbd,tbd,1,u
1468,4294,previous,174.41154,2.32547,--,349.185,tbd,tbd,1,u
1469,4295,previous,174.51166,1.35002,--,349.183,tbd,tbd,1,u
1470,4296,previous,174.53204,1.30009,--,349.183,tbd,tbd,1,u
1471,4297,previous,174.722,1.75657,--,349.184,tbd,tbd,1,u
1472,4298,previous,174.80168,0.03706,--,350.180,tbd,tbd,1,u
1473,4299,previous,174.8049,-0.00257,--,350.180,tbd,tbd,1,u
1474,4300,previous,174.90313999999998,2.81733,--,349.186,tbd,tbd,1,u
1475,4301,previous,174.91078000000002,0.75636,--,350.181,tbd,tbd,1,u
1476,4304,previous,174.9461,41.73088,--,262.263,tbd,tbd,2,ur
1477,4305,previous,175.1279,0.7379600000000001,--,350.181,tbd,tbd,1,u
1478,4306,previous,175.19292,2.20152,--,350.184,tbd,tbd,1,u
1479,4307,previous,175.22449,2.63963,--,350.185,tbd,tbd,1,u
1480,4310,previous,175.55986,0.73851,--,351.181,tbd,tbd,1,u
1481,4311,previous,175.73661,1.12265,--,351.182,tbd,tbd,1,u
1482,4314,previous,175.89197,-0.08297,--,352.180,tbd,tbd,1,u
1483,4315,previous,175.94742,0.33676,--,352.181,tbd,tbd,1,u
1484,4316,previous,176.05283,30.08779,--,305.240,tbd,tbd,2,ur
1485,4318,previous,176.18383,0.33559,--,352.181,tbd,tbd,1,u
1486,4319,previous,176.18675,0.22968,--,352.180,tbd,tbd,1,u
1487,4320,previous,176.29228,0.7391399999999999,--,353.181,tbd,tbd,1,u
1488,4321,previous,176.35779,33.17131,--,296.246,tbd,tbd,2,ur
1489,4327,previous,176.55864,0.07481,--,353.180,tbd,tbd,1,u
1490,4330,previous,176.6528,1.15741,--,353.182,tbd,tbd,1,u
1491,4331,previous,176.66692,-0.11009,--,353.180,tbd,tbd,1,u
1492,4332,previous,176.69817,0.02717,--,353.180,tbd,tbd,1,u
1493,4335,previous,176.85013999999998,0.60812,--,354.181,tbd,tbd,1,u
1494,4336,previous,176.87413,1.38795,--,354.183,tbd,tbd,1,u
1495,4337,previous,176.893,36.57819,--,284.253,tbd,tbd,2,ur
1496,4339,previous,177.05278,0.5524899999999999,--,354.181,tbd,tbd,1,u
1497,4343,previous,177.24017,0.47938,--,354.181,tbd,tbd,1,u
1498,4345,previous,177.34238,-0.204,--,355.180,tbd,tbd,1,u
1499,4348,previous,177.52636,1.35535,--,355.183,tbd,tbd,1,u
1500,4349,previous,177.58234,1.6796,--,355.183,tbd,tbd,1,u
1501,4351,previous,177.61956999999998,1.91027,--,355.184,tbd,tbd,1,u
1502,4352,previous,177.64862,42.45823,--,262.265,tbd,tbd,2,ur
1503,4354,previous,177.77478,0.42791,--,356.181,tbd,tbd,1,u
1504,4356,previous,177.82741,1.1317700000000002,--,356.182,tbd,tbd,1,u
1505,4357,previous,178.05914,0.5240199999999999,--,356.181,tbd,tbd,1,u
1506,4358,previous,178.11661999999998,1.4271,--,356.183,tbd,tbd,1,u
1507,4360,previous,178.21776,0.79257,--,356.182,tbd,tbd,1,u
1508,4363,previous,178.47288999999998,2.23044,--,357.184,tbd,tbd,1,u
1509,4364,previous,178.51997,0.60517,--,357.181,tbd,tbd,1,u
1510,4365,previous,178.54315,1.32491,--,357.183,tbd,tbd,1,u
1511,4366,previous,178.83655,0.8845700000000001,--,358.182,tbd,tbd,1,u
1512,4367,previous,178.84566,1.78446,--,357.184,tbd,tbd,1,u
1513,4369,previous,179.00429,-0.14825,--,358.180,tbd,tbd,1,u
1514,4371,previous,179.0928,2.3088900000000003,--,358.185,tbd,tbd,1,u
1515,4372,previous,179.20996,1.62051,--,358.183,tbd,tbd,1,u
1516,4375,previous,179.2826,0.81517,--,359.182,tbd,tbd,1,u
1517,4377,previous,179.41953,1.42309,--,359.183,tbd,tbd,1,u
1518,4381,previous,179.70958000000002,1.99461,--,359.184,tbd,tbd,1,u
1519,4383,previous,179.80496000000002,2.96788,--,359.186,tbd,tbd,1,u
1520,4385,previous,179.90819,1.19835,--,360.182,tbd,tbd,1,u
1521,4388,previous,180.18254,2.5757,--,360.185,tbd,tbd,1,u
1522,4390,previous,180.27154,1.07043,--,360.182,tbd,tbd,1,u
1523,4392,previous,180.35544,1.5083,--,361.183,tbd,tbd,1,u
1524,4394,previous,180.41615,-0.20731,--,361.180,tbd,tbd,1,u
1525,4395,previous,180.45076,1.1349,--,361.182,tbd,tbd,1,u
1526,4398,previous,180.5351,2.87423,--,361.186,tbd,tbd,1,u
1527,4406,previous,181.06326,0.12469,--,362.180,tbd,tbd,1,u
1528,4411,previous,181.28586,1.28264,--,362.183,tbd,tbd,1,u
1529,4413,previous,181.48277,2.07853,--,363.184,tbd,tbd,1,u
1530,4414,previous,181.48565,0.2152,--,363.180,tbd,tbd,1,u
1531,4416,previous,181.50799,0.94827,--,363.182,tbd,tbd,1,u
1532,4417,previous,181.57875,42.20622,--,270.264,tbd,tbd,2,ur
1533,4419,previous,181.59937,0.25199,--,363.180,tbd,tbd,1,u
1534,4420,previous,181.60136,-0.16816,--,363.180,tbd,tbd,1,u
1535,4421,previous,181.63983,1.47473,--,363.183,tbd,tbd,1,u
1536,4423,previous,181.70499,2.28065,--,363.185,tbd,tbd,1,u
1537,4424,previous,181.78467,35.7888,--,294.252,tbd,tbd,2,ur
1538,4425,previous,181.86589,1.12248,--,364.182,tbd,tbd,1,u
1539,4427,previous,182.36838,-0.00889,--,365.180,tbd,tbd,1,u
1540,4429,previous,182.45825,41.50381,--,273.263,tbd,tbd,2,ur
1541,4437,previous,182.74348,1.59789,--,365.183,tbd,tbd,1,u
1542,4438,previous,182.74438,1.19287,--,365.182,tbd,tbd,1,u
1543,4440,previous,182.83478,1.9272,--,365.184,tbd,tbd,1,u
1544,4441,previous,182.93143,1.16289,--,366.182,tbd,tbd,1,u
1545,4442,previous,182.96048,1.33664,--,366.183,tbd,tbd,1,u
1546,4444,previous,183.06471,1.91352,--,366.184,tbd,tbd,1,u
1547,4445,previous,183.07338,1.88558,--,366.184,tbd,tbd,1,u
1548,4447,previous,183.14607,2.22973,--,366.184,tbd,tbd,1,u
1549,4450,previous,183.32312,1.88643,--,366.184,tbd,tbd,1,u
1550,4454,previous,183.46658,2.6447700000000003,--,367.185,tbd,tbd,1,u
1551,4455,previous,183.51274,0.26726,--,367.181,tbd,tbd,1,u
1552,4457,previous,183.57155,1.13514,--,367.182,tbd,tbd,1,u
1553,4461,previous,183.61464,0.87977,--,367.182,tbd,tbd,1,u
1554,4462,previous,183.69348,1.97185,--,367.184,tbd,tbd,1,u
1555,4464,previous,183.75334,2.22941,--,367.184,tbd,tbd,1,u
1556,4465,previous,183.79448,2.12955,--,367.184,tbd,tbd,1,u
1557,4467,previous,183.94475,1.56654,--,368.183,tbd,tbd,1,u
1558,4469,previous,184.08806,-0.2478,--,368.180,tbd,tbd,1,u
1559,4470,previous,184.0989,0.69694,--,368.181,tbd,tbd,1,u
1560,4471,previous,184.10063,-0.15202,--,368.180,tbd,tbd,1,u
1561,4474,previous,184.12447,0.35697,--,368.181,tbd,tbd,1,u
1562,4476,previous,184.42766,0.33915,--,369.181,tbd,tbd,1,u
1563,4479,previous,184.59625,-0.17178,--,369.180,tbd,tbd,1,u
1564,4480,previous,184.63742,-0.2320699999999999,--,369.180,tbd,tbd,1,u
1565,4481,previous,184.6443,0.3642,--,369.181,tbd,tbd,1,u
1566,4482,previous,184.68452,-0.25683,--,369.180,tbd,tbd,1,u
1567,4483,previous,184.7359,0.14865,--,369.180,tbd,tbd,1,u
1568,4485,previous,185.03133,1.14394,--,370.182,tbd,tbd,1,u
1569,4486,previous,185.10466,2.4316,--,370.185,tbd,tbd,1,u
1570,4488,previous,185.18619,2.3094900000000003,--,370.185,tbd,tbd,1,u
1571,4489,previous,185.20137,0.36279,--,370.181,tbd,tbd,1,u
1572,4491,previous,185.39908,1.6684599999999998,--,371.183,tbd,tbd,1,u
1573,4493,previous,185.47202,1.74911,--,371.184,tbd,tbd,1,u
1574,4497,previous,185.59486,1.09322,--,371.182,tbd,tbd,1,u
1575,4499,previous,185.67223,2.09977,--,371.184,tbd,tbd,1,u
1576,4500,previous,185.68086,2.58345,--,371.185,tbd,tbd,1,u
1577,4501,previous,185.69833,0.40128,--,371.181,tbd,tbd,1,u
1578,4503,previous,185.7556,1.72277,--,371.183,tbd,tbd,1,u
1579,4504,previous,185.82843,2.5109,--,371.185,tbd,tbd,1,u
1580,4505,previous,185.83089,2.37805,--,371.185,tbd,tbd,1,u
1581,4519,previous,186.9432,-0.0401199999999999,--,374.180,tbd,tbd,1,u
1582,4521,previous,187.02785,0.14726,--,374.180,tbd,tbd,1,u
1583,4524,previous,187.30334,1.78381,--,374.184,tbd,tbd,1,u
1584,4525,previous,187.32103,-0.195,--,375.180,tbd,tbd,1,u
1585,4526,previous,187.42567,2.5399,--,374.185,tbd,tbd,1,u
1586,4527,previous,187.53941,1.08987,--,375.182,tbd,tbd,1,u
1587,4529,previous,188.18479,0.545,--,376.181,tbd,tbd,1,u
1588,4530,previous,188.26544,0.69358,--,377.181,tbd,tbd,1,u
1589,4533,previous,188.32675,25.3867,--,340.231,tbd,tbd,1,u
1590,4536,previous,188.59088,-0.1572,--,377.180,tbd,tbd,1,u
1591,4537,previous,188.60625,0.6449199999999999,--,377.181,tbd,tbd,1,u
1592,4539,previous,188.8426,0.85915,--,378.182,tbd,tbd,1,u
1593,4543,previous,189.29669,0.40526,--,379.181,tbd,tbd,1,u
1594,4546,previous,189.5677,-0.16972,--,379.180,tbd,tbd,1,u
1595,4548,previous,189.65973,0.03603,--,379.180,tbd,tbd,1,u
1596,4557,previous,190.38717,25.5497,--,344.231,tbd,tbd,1,u
1597,4559,previous,190.57687,0.16286,--,381.180,tbd,tbd,1,u
1598,4560,previous,190.6424,0.4922,--,381.181,tbd,tbd,1,u
1599,4561,previous,190.75071,26.38682,--,341.233,tbd,tbd,1,u
1600,4565,previous,191.21255,1.1122299999999998,--,382.182,tbd,tbd,1,u
1601,4571,previous,191.70358,25.3952,--,346.231,tbd,tbd,1,u
1602,4572,previous,191.74221,37.45004,--,304.255,tbd,tbd,2,ur
1603,4576,previous,192.34012,28.36222,--,338.237,tbd,tbd,1,u
1604,4585,previous,193.24562,50.71272,--,246.281,tbd,tbd,1,r
1605,4589,previous,193.94417,25.93466,--,349.232,tbd,tbd,1,u
1606,4594,previous,194.58567,45.19422,--,275.270,tbd,tbd,1,r
1607,4599,previous,195.34733,53.099880000000006,--,235.286,tbd,tbd,1,r
1608,4600,previous,195.57171,30.67724,--,337.241,tbd,tbd,2,ur
1609,4604,previous,196.46917,20.50808,--,368.221,tbd,tbd,1,u
1610,4649,previous,201.35612,39.65404,--,311.259,tbd,tbd,2,ur
1611,4705,previous,206.07108,54.00199,--,242.288,tbd,tbd,1,r
1612,4706,previous,206.29579,37.93329,--,325.256,tbd,tbd,1,u
1613,4712,previous,206.71758,39.8534,--,317.260,tbd,tbd,1,u
1614,4729,previous,208.25412,56.77676999999999,--,227.294,tbd,tbd,1,r
1615,4733,previous,208.99758,44.71205,--,298.269,tbd,tbd,1,r
1616,4734,previous,209.08554,56.95199,--,228.294,tbd,tbd,1,r
1617,4786,previous,212.61,21.48119,--,396.223,tbd,tbd,1,u
1618,4800,previous,213.45901,52.39527,--,260.285,tbd,tbd,4,rGiz
1619,4801,previous,213.49254,29.54456,--,372.239,tbd,tbd,2,ur
1620,4816,previous,214.05821,30.24918,--,371.240,tbd,tbd,2,ur
1621,4819,previous,214.29815,52.26163,--,261.285,tbd,tbd,4,rGiz
1622,4820,previous,214.33543,51.95674,--,264.284,tbd,tbd,4,rGiz
1623,4843,previous,215.02792,32.06342,--,365.244,tbd,tbd,2,ur
1624,4848,previous,215.1325,52.97278000000001,--,259.286,tbd,tbd,4,rGiz
1625,4873,previous,216.54929,28.233040000000003,--,382.236,tbd,tbd,1,u
1626,4885,previous,217.09704,23.97756,--,397.228,tbd,tbd,1,u
1627,4905,previous,218.29554,35.187090000000005,--,358.250,tbd,tbd,1,u
1628,4910,previous,218.61712000000003,47.01988,--,298.274,tbd,tbd,1,r
1629,4933,previous,220.20396,37.61107,--,349.255,tbd,tbd,1,u
1630,4948,previous,220.82433,51.12251,--,278.282,tbd,tbd,1,r
1631,4949,previous,220.83637,33.70336,--,368.247,tbd,tbd,1,u
1632,4969,previous,222.07358,39.82365,--,340.260,tbd,tbd,2,ur
1633,4972,previous,222.5075,48.30895,--,295.277,tbd,tbd,1,r
1634,4973,previous,222.67879,48.23814,--,298.276,tbd,tbd,1,r
1635,4979,previous,222.99392000000003,35.09573,--,365.250,tbd,tbd,1,u
1636,5007,previous,225.31088,30.70857,--,388.241,tbd,tbd,1,u
1637,5008,previous,225.32262000000003,46.29659,--,310.273,tbd,tbd,1,r
1638,5010,previous,225.53921,44.33808,--,322.269,tbd,tbd,1,r
1639,5012,previous,225.73388,38.3383,--,353.257,tbd,tbd,1,u
1640,5015,previous,226.01558,23.18674,--,416.226,tbd,tbd,1,u
1641,5022,previous,226.78225,30.79912,--,389.242,tbd,tbd,1,u
1642,5042,previous,228.03796,44.02476,--,328.268,tbd,tbd,2,ur
1643,5059,previous,229.84054,24.44716,--,418.229,tbd,tbd,1,u
1644,5060,previous,229.89617,28.79896,--,402.238,tbd,tbd,1,u
1645,5062,previous,230.18546,42.04837,--,342.264,tbd,tbd,2,ur
1646,5064,previous,230.27112,25.68611,--,416.231,tbd,tbd,1,u
1647,5076,previous,231.07738,18.06628,--,440.216,tbd,tbd,1,u
1648,5087,previous,232.21612,31.04275,--,398.242,tbd,tbd,2,ur
1649,5110,previous,234.01479,36.49226,--,376.253,tbd,tbd,2,ur
1650,5111,previous,234.04304,29.94431,--,405.240,tbd,tbd,2,ur
1651,5123,previous,234.89575,44.60297,--,335.269,tbd,tbd,2,rg
1652,5134,previous,235.52079,40.33186,--,358.261,tbd,tbd,1,r
1653,5136,previous,235.651,21.13742,--,440.222,tbd,tbd,1,u
1654,5145,previous,236.35492,59.60722,--,240.299,tbd,tbd,1,r
1655,5150,previous,236.54642,28.09516,--,418.236,tbd,tbd,1,u
1656,5168,previous,237.77584,31.95027,--,403.244,tbd,tbd,2,ur
1657,5174,previous,238.3308,43.30675,--,346.267,tbd,tbd,1,r
1658,5176,previous,238.54871,26.27657,--,427.233,tbd,tbd,1,u
1659,5177,previous,238.74217,26.7752,--,425.234,tbd,tbd,1,u
1660,5178,previous,238.82393,41.86075,--,355.264,tbd,tbd,1,r
1661,5179,previous,238.84428,42.69818,--,352.265,tbd,tbd,1,r
1662,5180,previous,239.58967,26.974940000000004,--,427.234,tbd,tbd,1,u
1663,5182,previous,239.98978,44.262170000000005,--,342.269,tbd,tbd,2,ur
1664,5184,previous,240.03133,33.89651,--,398.248,tbd,tbd,2,ur
1665,5186,previous,240.70267,43.59353,--,349.267,tbd,tbd,1,r
1666,5187,previous,240.8535,20.51902,--,451.221,tbd,tbd,1,u
1667,5189,previous,240.95117,44.64512,--,344.269,tbd,tbd,2,ur
1668,5190,previous,241.48271,22.55566,--,446.225,tbd,tbd,1,u
1669,5191,previous,241.65908,39.64701,--,373.259,tbd,tbd,2,ur
1670,5193,previous,242.98775,22.24444,--,451.224,tbd,tbd,1,u
1671,5195,previous,243.25755,42.49998,--,359.265,tbd,tbd,1,r
1672,5196,previous,243.90959,42.44383,--,360.265,tbd,tbd,1,r
1673,5197,previous,244.16517,44.02915,--,351.268,tbd,tbd,2,ur
1674,5200,previous,244.67833,56.5371,--,270.293,tbd,tbd,4,rGiz
1675,5201,previous,244.71459,43.244,--,358.266,tbd,tbd,1,r
1676,5202,previous,244.86975,49.34887,--,318.279,tbd,tbd,2,ur
1677,5203,previous,244.92383,42.85885,--,358.266,tbd,tbd,1,r
1678,5204,previous,245.17846,58.11507,--,260.296,tbd,tbd,1,r
1679,5205,previous,245.33499,43.37236,--,356.267,tbd,tbd,1,r
1680,5210,previous,249.99775,46.0251,--,347.272,tbd,tbd,2,ur
1681,5211,previous,252.51604,49.713840000000005,--,328.279,tbd,tbd,2,ur
1682,5214,previous,261.69362,27.05692,--,466.234,tbd,tbd,1,u
1683,5215,previous,262.474,27.398740000000004,--,466.235,tbd,tbd,1,u
1684,5216,previous,263.10787,26.7112,--,471.233,tbd,tbd,1,u
1685,5220,previous,314.46696000000003,2.29683,--,628.185,tbd,tbd,1,u
1686,5223,previous,318.90375,4.879659999999999,--,635.190,tbd,tbd,1,u
1687,5224,previous,319.00825,-0.19359,--,638.180,tbd,tbd,1,u
1688,5225,previous,319.22533,5.40448,--,636.191,tbd,tbd,1,u
1689,5226,previous,320.1985,-0.15315,--,640.180,tbd,tbd,1,u
1690,5227,previous,320.49021,7.12703,--,636.194,tbd,tbd,1,u
1691,5228,previous,322.38633,8.1311,--,639.196,tbd,tbd,1,u
1692,5229,previous,324.83742,-0.20764,--,650.180,tbd,tbd,1,u
1693,5230,previous,327.17933,4.74336,--,652.190,tbd,tbd,1,u
1694,5231,previous,327.64433,24.83792,--,594.230,tbd,tbd,1,u
1695,5232,previous,328.04,22.29304,--,606.225,tbd,tbd,1,u
1696,5247,previous,330.2345,1.48626,--,660.183,tbd,tbd,1,u
1697,5248,previous,330.41757,1.12095,--,661.182,tbd,tbd,1,u
1698,5249,previous,330.43087,6.86689,--,656.194,tbd,tbd,1,u
1699,5260,previous,331.47333,0.08186,--,663.180,tbd,tbd,1,u
1700,5262,previous,331.62247,0.95804,--,663.182,tbd,tbd,1,u
1701,5283,previous,332.75825,0.56704,--,666.181,tbd,tbd,1,u
1702,5286,previous,333.26843,2.59293,--,666.185,tbd,tbd,1,u
1703,5287,previous,333.33812,9.04474,--,658.198,tbd,tbd,1,u
1704,5300,previous,334.36018,0.06398,--,669.180,tbd,tbd,1,u
1705,5302,previous,334.47721,3.47807,--,668.187,tbd,tbd,1,u
1706,5306,previous,334.71929,1.67747,--,669.183,tbd,tbd,1,u
1707,5307,previous,334.73661,0.2816099999999999,--,669.181,tbd,tbd,1,u
1708,5310,previous,334.8414,-0.59683,--,670.179,tbd,tbd,1,u
1709,5311,previous,334.87247,-0.29541,--,670.179,tbd,tbd,1,u
1710,5312,previous,334.90037,1.73807,--,670.183,tbd,tbd,1,u
1711,5314,previous,334.96937,10.70739,--,659.201,tbd,tbd,1,u
1712,5316,previous,335.05363,1.10175,--,670.182,tbd,tbd,1,u
1713,5320,previous,335.18306,1.22866,--,670.182,tbd,tbd,1,u
1714,5329,previous,335.46475,7.400069999999999,--,665.195,tbd,tbd,1,u
1715,5331,previous,335.57346,0.20078,--,671.180,tbd,tbd,1,u
1716,5332,previous,335.64287,20.11989,--,631.220,tbd,tbd,1,u
1717,5333,previous,335.67285,1.08664,--,671.182,tbd,tbd,1,u
1718,5339,previous,335.83975,1.83859,--,671.184,tbd,tbd,1,u
1719,5344,previous,336.35425,1.0277,--,673.182,tbd,tbd,1,u
1720,5351,previous,336.47995,0.72227,--,673.181,tbd,tbd,1,u
1721,5352,previous,336.53877,0.695,--,673.181,tbd,tbd,1,u
1722,5361,previous,337.00824,1.46826,--,674.183,tbd,tbd,1,u
1723,5373,previous,337.75385,1.73596,--,675.183,tbd,tbd,1,u
1724,5387,previous,338.38821,27.34376,--,600.235,tbd,tbd,1,u
1725,5389,previous,338.49971,1.9741,--,677.184,tbd,tbd,1,u
1726,5390,previous,338.5165,22.17989,--,628.224,tbd,tbd,1,u
1727,5392,previous,338.52903,1.34927,--,677.183,tbd,tbd,1,u
1728,5405,previous,339.38973,0.83772,--,679.182,tbd,tbd,1,u
1729,5406,previous,339.43452,0.8943399999999999,--,679.182,tbd,tbd,1,u
1730,5411,previous,339.68325,15.33319,--,655.211,tbd,tbd,1,u
1731,5416,previous,339.95469,0.78451,--,680.182,tbd,tbd,1,u
1732,5418,previous,340.16367,2.70569,--,680.185,tbd,tbd,1,u
1733,5420,previous,340.18942000000004,17.91633,--,647.216,tbd,tbd,1,u
1734,5422,previous,340.50492,2.46962,--,680.185,tbd,tbd,1,u
1735,5423,previous,340.58993,0.19575,--,681.180,tbd,tbd,1,u
1736,5432,previous,341.27471,0.67176,--,683.181,tbd,tbd,1,u
1737,5434,previous,341.35679,25.83561,--,614.232,tbd,tbd,1,u
1738,5442,previous,342.09566,1.83497,--,684.184,tbd,tbd,1,u
1739,5445,previous,342.24575,1.78646,--,684.184,tbd,tbd,1,u
1740,5450,previous,342.54968,0.3924,--,685.181,tbd,tbd,1,u
1741,5451,previous,342.5794,0.80115,--,685.182,tbd,tbd,1,u
1742,5466,previous,343.15705,-0.60964,--,686.179,tbd,tbd,1,u
1743,5504,previous,346.13704,3.5395300000000005,--,691.187,tbd,tbd,1,u
1744,5505,previous,346.14375,-0.18283,--,692.180,tbd,tbd,1,u
1745,5518,previous,347.32225,7.41074,--,689.195,tbd,tbd,1,u
1746,5525,previous,347.96617000000003,31.61708,--,593.243,tbd,tbd,3,urg
1747,5526,previous,348.00458,19.79816,--,654.220,tbd,tbd,1,u
1748,5542,previous,349.38175,11.91414,--,683.204,tbd,tbd,1,u
1749,5547,previous,349.84579,12.87179,--,682.206,tbd,tbd,1,u
1750,5557,previous,350.78604,5.42818,--,698.191,tbd,tbd,1,u
1751,5564,previous,351.75343,22.63698,--,650.225,tbd,tbd,1,u
1752,5595,previous,353.29632999999995,2.38637,--,706.185,tbd,tbd,1,u
1753,5596,previous,353.33425,9.7848,--,696.200,tbd,tbd,1,u
1754,5612,previous,354.34029,11.6162,--,694.203,tbd,tbd,1,u
1755,5635,previous,356.50379,16.12956,--,685.212,tbd,tbd,1,u
1756,5637,previous,356.57204,9.15873,--,704.198,tbd,tbd,1,u
1757,5654,previous,357.60442,20.50452,--,670.221,tbd,tbd,1,u
1758,5661,previous,357.95721000000003,7.801419999999999,--,709.196,tbd,tbd,1,u
1759,5662,previous,358.053,21.75727,--,664.224,tbd,tbd,1,u
1760,5666,previous,358.22542000000004,1.03633,--,716.182,tbd,tbd,1,u
1761,5669,previous,358.32954,33.91254,--,594.248,tbd,tbd,3,urg
1762,5682,previous,359.72567000000004,5.95171,--,716.192,tbd,tbd,1,u
1763,5687,previous,5.7434,0.1667,--,011.180,tbd,tbd,1,u
1764,5688,previous,9.9958,0.5677,--,020.181,tbd,tbd,1,u
1765,5692,previous,13.9873,-0.6495,--,028.179,tbd,tbd,1,u
1766,5693,previous,14.698,0.2355,--,029.180,tbd,tbd,1,u
1767,5694,previous,14.716,-0.3509,--,029.179,tbd,tbd,1,u
1768,5695,previous,15.0586,1.848,--,030.184,tbd,tbd,1,u
1769,5697,previous,15.1912,3.7221,--,030.187,tbd,tbd,1,u
1770,5704,previous,16.1507,-0.578,--,032.179,tbd,tbd,1,u
1771,5706,previous,16.1889,-0.5809,--,032.179,tbd,tbd,1,u
1772,5707,previous,16.2032,-0.6226,--,032.179,tbd,tbd,1,u
1773,5708,previous,16.2995,-0.069,--,033.180,tbd,tbd,1,u
1774,5709,previous,16.32,0.9163,--,033.182,tbd,tbd,1,u
1775,5710,previous,16.4625,2.8614,--,033.186,tbd,tbd,1,u
1776,5711,previous,16.4883,-0.1774,--,033.180,tbd,tbd,1,u
1777,5712,previous,16.5355,-0.2139,--,033.180,tbd,tbd,1,u
1778,5714,previous,16.8554,-0.732,--,034.179,tbd,tbd,1,u
1779,5717,previous,16.9682,0.3567,--,034.181,tbd,tbd,1,u
1780,5719,previous,18.0415,0.1861,--,036.180,tbd,tbd,1,u
1781,5720,previous,18.4701,3.4968,--,037.187,tbd,tbd,1,u
1782,5722,previous,20.3517,0.1654,--,041.180,tbd,tbd,1,u
1783,5724,previous,21.5439,-0.5883,--,043.179,tbd,tbd,1,u
1784,5726,previous,21.9637,0.0975,--,044.180,tbd,tbd,1,u
1785,5729,previous,23.779,1.5306,--,048.183,tbd,tbd,1,u
1786,5733,previous,26.2771,-0.7284,--,053.179,tbd,tbd,1,u
1787,5757,previous,36.0879,0.0726,--,072.180,tbd,tbd,1,u
1788,5774,previous,36.7198,0.2833,--,073.181,tbd,tbd,1,u
1789,5783,previous,37.2945,3.7522,--,074.188,tbd,tbd,1,u
1790,5784,previous,37.4766,3.1089,--,075.186,tbd,tbd,1,u
1791,5788,previous,39.2003,3.3583,--,078.187,tbd,tbd,1,u
